sample_id,archive_path,member_name,repo,label,index_version,class_name,class_parse_status
21e506c456c5398d00e8b801b1200c475e31d14d,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/kaazing_gateway_kaazing_gateway_org.kaazing.gateway.transport.sse.bridge.filter1985SseMessageEncoderImpl.code,unknown_repo,0,4,unknown_class,unparsed
c873e69c7f6c39ea7d1a84baf9103c00e7a7e2e6,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/spring-projects_spring-data-keyvalue_spring-projects_spring-data-keyvalue_org.springframework.data.keyvalue.core15ForwardingCloseableIteratorUnitTests.code,unknown_repo,0,4,unknown_class,unparsed
6dd1762f717238eed4e6558ac53480be1fce4d92,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/cping_RipplePower_cping_RipplePower_net.i2p.crypto.eddsa.math.ed25519447Ed25519LittleEndianEncoding.code,unknown_repo,0,4,unknown_class,unparsed
d887d432360b6852b3551abd4c615acc45e4d77e,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/spacecowboy_NoNonsense-FilePicker_spacecowboy_NoNonsense-FilePicker_com.nononsenseapps.filepicker.sample.root50SUPickerActivity.code,unknown_repo,0,4,unknown_class,unparsed
504316c58d8e7cf240c7185b83c46d8c053891a2,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/tectonicus_tectonicus_tectonicus_tectonicus_tectonicus.raw242LevelDatTests.code,unknown_repo,0,4,unknown_class,unparsed
9bb6125591826ca9352c86a09e8ea07f6ae1b31a,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/gosu-lang_gosu-lang_gosu-lang_gosu-lang_gw.specContrib.generics2802ClassStuff.code,unknown_repo,0,4,unknown_class,unparsed
a497607a554c6d3a5d7bf558d0ac03ef87098b19,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/midonet_midonet_midonet_midonet_org.midonet.odp.protos699OvsDatapathConnection.code,unknown_repo,0,4,unknown_class,unparsed
cec787e95f9a5532be1f4634dfb9150d91c753e6,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/RSenApps_Commandr-Android_RSenApps_Commandr-Android_com.RSen.Commandr.builtincommands17ChatbotCommand.code,unknown_repo,0,4,unknown_class,unparsed
1d0bb329bcd4abe9e45a6810c1e65291485554e0,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/apache_incubator-twill_apache_incubator-twill_org.apache.twill.internal.logging242LogEventConverter.code,unknown_repo,0,4,unknown_class,unparsed
8cf89f27eef7ed8f3d7b8bcdf427f848681d1bff,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/SkymindIO_nd4j_SkymindIO_nd4j_org.nd4j.linalg.primitives1286CounterMapTest.code,unknown_repo,0,4,unknown_class,unparsed
528c7be5628051155354764777743e8a66432dc9,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/KleeGroup_vertigo_KleeGroup_vertigo_io.vertigo.vega.plugins.webservice.handler1156ExceptionWebServiceHandlerPlugin.code,unknown_repo,0,4,unknown_class,unparsed
4c32b92584789f18e53fedd2e051822eaf0c0c98,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/naver_pinpoint_naver_pinpoint_com.navercorp.pinpoint.profiler.monitor.metric.cpu.oracle3946Java6CpuLoadMetric.code,unknown_repo,0,4,unknown_class,unparsed
da4de8100d880d02df671c7108faa1bbe101babc,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/bruno-medeiros_DDT_bruno-medeiros_DDT_dtool.ast.statements180BlockStatement.code,unknown_repo,0,4,unknown_class,unparsed
a2b6aeb906069a773c415e3e0126c15f8cf51598,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/imixs_imixs-workflow_imixs_imixs-workflow_org.imixs.workflow.plugins4TestMailPlugin.code,unknown_repo,1,4,unknown_class,unparsed
9e1c9f608506c2e13dc811b8ab3ab74e1e66333f,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.common92CachedResourceBundleMessageSource.code,unknown_repo,0,4,unknown_class,unparsed
6c6f11d99e5a9ab79a3f1663da160fafc49f9ac4,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/DataDog_jmxfetch_DataDog_jmxfetch_org.datadog.jmxfetch9DaemonThreadFactory.code,unknown_repo,0,4,unknown_class,unparsed
26f085137a6c00b243aaa18757f580c5626356c4,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/serso_android-checkout_serso_android-checkout_org.solovyev.android.checkout138TestExecutor.code,unknown_repo,0,4,unknown_class,unparsed
695b68cf2750ee29730665f505f01933342a8cf0,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/SpongePowered_SpongeAPI_SpongePowered_SpongeAPI_org.spongepowered.api.data.manipulator.mutable.entity496ExpirableData.code,unknown_repo,0,4,unknown_class,unparsed
4c9ef1bc1b854b0756cee45d6611270758876ae9,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/glazedlists_glazedlists_glazedlists_glazedlists_ca.odell.glazedlists.jfreechart634ValueSegment.code,unknown_repo,0,4,unknown_class,unparsed
5b9f11db77dfbd13064c06bb4246535193656c8b,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/arun-gupta_wildfly-samples_arun-gupta_wildfly-samples_org.apache.cordova105DirectoryManager.code,unknown_repo,0,4,unknown_class,unparsed
9181af1a9a49cb0e4ec18e85bff568cd0a2dfddf,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.crypto.kems63RSAKeyEncapsulation.code,unknown_repo,1,4,unknown_class,unparsed
f6a12c31b561d8fae1fa38a4473ed844f3477a73,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/embulk_embulk_embulk_embulk_org.embulk.cli17Builder.code,unknown_repo,0,4,unknown_class,unparsed
e35bf87441f593a221b2fe35e2962b0e03907a14,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/caskdata_cdap_caskdata_cdap_io.cdap.cdap.data2.util.hbase2259HBaseVersion.code,unknown_repo,0,4,unknown_class,unparsed
529d1bf205b9b05c4bd4401d41613dbcf20b9a9e,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/ReactiveX_RxNetty_ReactiveX_RxNetty_io.reactivex.netty.protocol.tcp.server.events359SafeTcpServerEventListener.code,unknown_repo,0,4,unknown_class,unparsed
ba9ad29101d59fd95267c5011a6d8c6b1e35b112,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/naver_pinpoint_naver_pinpoint_com.navercorp.pinpoint.profiler.util4237ThreadLocalScopeTest.code,unknown_repo,0,4,unknown_class,unparsed
cdd706ed7b9167fbdb4ef4f5c09350d79690122e,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/fesh0r_fernflower_fesh0r_fernflower_pkg348TestClassVar.code,unknown_repo,0,4,unknown_class,unparsed
b6812b8e6db2e4c2b5f1bcadfc3de5d7324f80c8,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/justinsb_cloudata_justinsb_cloudata_com.cloudata.structured544StructuredStoreModule.code,unknown_repo,0,4,unknown_class,unparsed
9858beaacd57bf1afe002117ac0d309aa4c63769,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/antoniomaria_gazpachoquest_antoniomaria_gazpachoquest_net.sf.gazpachoquest.jpa.converter.support257PGHStore.code,unknown_repo,0,4,unknown_class,unparsed
a157a486df38a700c4e3302ddaecf797a464705e,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/apache_incubator-reef_apache_incubator-reef_org.apache.reef.mock.driver.runtime956MockClosedContext.code,unknown_repo,0,4,unknown_class,unparsed
86853543e667d91a518b11dad14289fcce1859fc,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/openMF_android-client_openMF_android-client_com.mifos.mifosxdroid.online.savingsaccountapproval371SavingsAccountApprovalMvpView.code,unknown_repo,0,4,unknown_class,unparsed
f1033da0872889aa7e78dc8d3b243b7e556bf8ce,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/apache_tajo_apache_tajo_org.apache.tajo.json982GsonSerDerAdapter.code,unknown_repo,0,4,unknown_class,unparsed
1b9b887dc91b545dff3b8d344debe98cd33af97b,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/exteso_alf.io_exteso_alf.io_alfio.controller.form117WaitingQueueSubscriptionForm.code,unknown_repo,0,4,unknown_class,unparsed
52e6d00792b0a42922a25ed9e272791de261e273,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/gosu-lang_gosu-lang_gosu-lang_gosu-lang_gw.internal.gosu.parser1277Util.code,unknown_repo,0,4,unknown_class,unparsed
29426d54f9bcd36c2fff8eb5b9d9c78d878afbbf,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/openscore_score-actions_openscore_score-actions_io.cloudslang.content.dropbox.entities.constants413ErrorMessages.code,unknown_repo,0,4,unknown_class,unparsed
6342139e56fab6baff4a64d2c75af23b5a2f01dd,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.ui.struts.action.candidacy.degreeTransfer3255DegreeTransferCandidacyDegreeBean.code,unknown_repo,0,4,unknown_class,unparsed
8d30e9d2d78f7992a38cdfa465f68e9648230ce3,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/mucommander_mucommander_mucommander_mucommander_org.apache.tools.bzip21297CBZip2OutputStream.code,unknown_repo,0,4,unknown_class,unparsed
5cd10c725e8a2a7a59a35d9d77ec6fd0131d2e37,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/ptgoetz_storm-hdfs_ptgoetz_storm-hdfs_org.apache.storm.hdfs.trident.format35FileNameFormat.code,unknown_repo,0,4,unknown_class,unparsed
cce53bf0faa367b6cb423fe5af5044a85a92785b,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/RichardWarburton_java-8-lambdas-exercises_RichardWarburton_java-8-lambdas-exercises_com.insightfullogic.java8.exercises.chapter6214BuggyReduce.code,unknown_repo,0,4,unknown_class,unparsed
d2f408c8f855c51d1e7d30da66566b83c6074193,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/RentTheRunway2_alchemy_RentTheRunway2_alchemy_io.rtr.alchemy.models130BuilderFactory.code,unknown_repo,0,4,unknown_class,unparsed
846f47df11573aa01b9760b3345aab886ae22b26,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/cping_RipplePower_cping_RipplePower_org.ripple.power.txns2874Store.code,unknown_repo,0,4,unknown_class,unparsed
726c722146647fe456be047b0ec26b14ffdff6fe,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.web.page.admin.reports.component3916ReconciliationPopupPanel.code,unknown_repo,0,4,unknown_class,unparsed
3aa036a12e4a1c0b3780a736798ab176424e8b80,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.model.impl.lens700ContextFactory.code,unknown_repo,0,4,unknown_class,unparsed
4d35fd83cc5ed600daf67235c9f3d82d0a550693,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/ReactiveX_RxJava_ReactiveX_RxJava_io.reactivex.rxjava3.internal.operators.maybe1117MaybeFlattenTest.code,unknown_repo,0,4,unknown_class,unparsed
28f9d0f240a95a0e7d4c858f84882c6008aa2565,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.asn1.cms758SCVPReqRes.code,unknown_repo,0,4,unknown_class,unparsed
b37c6bc2e229e1d5a7707572002ffd0881102d17,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/snazy_ohc_snazy_ohc_org.caffinitas.ohc.chunked70KeyBufferTest.code,unknown_repo,0,4,unknown_class,unparsed
ae21de2c010e3e39b194cdc6b4dcbaef5e1c42fb,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/kuujo_copycat_kuujo_copycat_io.atomix.core.lock.impl332LockHolder.code,unknown_repo,0,4,unknown_class,unparsed
bdaca8b438f86d97ccc35b6135f852c4178b8f81,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/MyEssentials_MyTown2_MyEssentials_MyTown2_mytown.protection.segment2Segment.code,unknown_repo,1,4,unknown_class,unparsed
cd3ed24d831b0d65d01a939cd85ab486d7cc0989,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/Dynious_RefinedRelocation_Dynious_RefinedRelocation_com.dynious.refinedrelocation.api.tileentity14IFilterTile.code,unknown_repo,0,4,unknown_class,unparsed
72971d47e7d6d76e560668d21f472630f191a3f1,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/apache_olingo-odata4_apache_olingo-odata4_org.apache.olingo.server.core.uri.parser1664UriTokenizer.code,unknown_repo,0,4,unknown_class,unparsed
3813c5035694cbf2b0922cb4a5c51fc1d3b2c6b0,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/yahoo_artifactory_ssh_proxy_yahoo_artifactory_ssh_proxy_com.yahoo.sshd.tools.artifactory127Uploader.code,unknown_repo,0,4,unknown_class,unparsed
731639772a71a842cfa1ee535b569f8bea4a45b2,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/linkedin_gobblin_linkedin_gobblin_org.apache.gobblin.service2521StreamingKafkaSpecExecutorTest.code,unknown_repo,0,4,unknown_class,unparsed
cc7587fd900c9e765a6617803da853a4c913c1f3,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/calipho-sib_nextprot-api_calipho-sib_nextprot-api_org.nextprot.api.solr.indexation.impl1054HttpSolrIndexationClient.code,unknown_repo,0,4,unknown_class,unparsed
0b05e2c461a7e235dd1cd82044622f2be1793e10,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/lightblue-platform_lightblue-core_lightblue-platform_lightblue-core_com.redhat.lightblue.mindex514GetIndexLookupSpec.code,unknown_repo,0,4,unknown_class,unparsed
07debe1687cff7bba4c8c4f2be502a1503d82226,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/Appendium_objectlabkit_Appendium_objectlabkit_net.objectlab.kit.datecalc.common50HolidayCalendar.code,unknown_repo,0,4,unknown_class,unparsed
b704b2faa95016a27745dab23097dc4cbcd71c41,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/guardianproject_ChatSecureAndroid_guardianproject_ChatSecureAndroid_info.guardianproject.otr.app.im.app86MyHandler.code,unknown_repo,0,4,unknown_class,unparsed
18bb92323b1c713ea7b6579bdad7ae68be14d5af,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/rapidminer_rapidminer_rapidminer_rapidminer_com.rapidminer.gui.tools1258ParentButtonPanel.code,unknown_repo,0,4,unknown_class,unparsed
df4871ab1e64660579d7cf7c3338513dfb9f0b19,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/ic3fox_jawr_ic3fox_jawr_net.jawr.web.test.servlet.mapping.debug373MainPageJsImgServletMappingDebugTest.code,unknown_repo,0,4,unknown_class,unparsed
28d0d17318ab08a3a2bd3801c7dd3486b4e09eaf,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.model.impl.lens699ConstructionPack.code,unknown_repo,0,4,unknown_class,unparsed
58cb8fcbacce438c148de0be3a132d5fe4065956,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/mobile-event-processing_Asper_mobile-event-processing_Asper_com.espertech.esper.view.stat177TestWeightedAverageView.code,unknown_repo,1,4,unknown_class,unparsed
f811f4ae69b4cb9ecef65b2109855cd5a3835355,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/vert-x3_vertx-codegen_vert-x3_vertx-codegen_io.vertx.test.codegen.testapi.streams464GenericInterfaceExtentingWriteStream.code,unknown_repo,0,4,unknown_class,unparsed
b46e2d775cefd66801e1339af4a4fe36757eb217,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/apache_falcon_apache_falcon_org.apache.falcon.util825ResourcesReflectionUtilTest.code,unknown_repo,0,4,unknown_class,unparsed
4a8f1815150fbf5475c25b9d7666d14308398983,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/SEL-columbia_dristhi_SEL-columbia_dristhi_org.ei.drishti.reporting.controller183ReportDataControllerTest.code,unknown_repo,0,4,unknown_class,unparsed
340450e9903d68af3a131aed99278e63e0b01f4b,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.chart.mouse465ChangeTaskEndInteraction.code,unknown_repo,0,4,unknown_class,unparsed
ce43e848fef70fcca469b720947f9c026f39e29c,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/SEL-columbia_dristhi_SEL-columbia_dristhi_org.ei.drishti.service.reporting.rules680WomanIsDischargedWithin48HoursOfDeliveryRule.code,unknown_repo,0,4,unknown_class,unparsed
4e741d28133b08f4a29d2be672c72aafd35be1af,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/addthis_hydra_addthis_hydra_com.addthis.hydra.query.util814MeshQueryClient.code,unknown_repo,0,4,unknown_class,unparsed
5a354b9643aaa62b104298d7fa9445bdc0b5469b,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/hal_circuit_hal_circuit_org.jgrapht.graph237ListenableDirectedWeightedGraph.code,unknown_repo,0,4,unknown_class,unparsed
3d09827aad994896856b73629e4f138010317689,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.phd1136PhdConfigurationIndividualProgramProcess.code,unknown_repo,0,4,unknown_class,unparsed
d2ae793319620fad6505f2f9389e60c505d451f1,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/divolte_divolte-collector_divolte_divolte-collector_io.divolte.server.config87PropertiesDeserializer.code,unknown_repo,0,4,unknown_class,unparsed
4753d824690815824afcdadacf2a03ef72abbdc6,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/rancherio_cattle_rancherio_cattle_io.cattle.platform.core.dao394LoadBalancerInfoDao.code,unknown_repo,0,4,unknown_class,unparsed
af930c0127c60a027bcdbdbc62a73be4ea5a539d,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/ic3fox_jawr-main-repo_ic3fox_jawr-main-repo_net.jawr.web.resource.bundle.generator156ResourceGeneratorReaderWrapper.code,unknown_repo,0,4,unknown_class,unparsed
74c62e889511bf40080ecc1c65a8d5c1f5bbd479,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/calipho-sib_nextprot-api_calipho-sib_nextprot-api_org.nextprot.api.solr.service22SolrServiceTest.code,unknown_repo,1,4,unknown_class,unparsed
08f22a8387fb8e85aa09b214fce60d4243655720,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/joel-costigliola_assertj-swing_joel-costigliola_assertj-swing_org.assertj.swing.driver10JSpinnerValueQuery_valueOf_Test.code,unknown_repo,1,4,unknown_class,unparsed
bf21c70ff561f36cb9b342995077d96cc2a5c136,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/Netflix_suro_Netflix_suro_com.netflix.suro.sink.remotefile285SuroSinkPlugin.code,unknown_repo,0,4,unknown_class,unparsed
bbd5a9d1c749451fdbad11d0b8761bb36b8df08b,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/exteso_alf.io_exteso_alf.io_alfio.controller.api.admin1ExtensionApiController.code,unknown_repo,1,4,unknown_class,unparsed
f23259455d3cf5be392bc0c755da665a040112e0,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.rest.protobuf.generated2644NodeOrBuilder.code,unknown_repo,0,4,unknown_class,unparsed
5a4081d3200164fb1f4abbcd8fbfe63728a189d2,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/cping_RipplePower_cping_RipplePower_org.ripple.power.helper2708HelperMessage.code,unknown_repo,0,4,unknown_class,unparsed
3b95a05eeb5f00419cdbbf82dc2f016daa5ee85b,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/freenet_fred_freenet_fred_freenet.node.probe39ResultRelay.code,unknown_repo,1,4,unknown_class,unparsed
4d9db07e2e91a1a1fabefb9f25a32e776dc7951e,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/caskdata_cdap_caskdata_cdap_io.cdap.cdap.client963ArtifactJarInfo.code,unknown_repo,0,4,unknown_class,unparsed
5f6c5300a1fc805c7e0faf981b1c3cd36ee39ef7,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/google_guava_google_guava_com.google.common.collect.testing1529SortedMapTestSuiteBuilder.code,unknown_repo,0,4,unknown_class,unparsed
e89fd9b43088e85f834e080e0192c62a62165b57,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/edx_edx-app-android_edx_edx-app-android_org.edx.mobile.module.registration.view330RegistrationOptionSpinner.code,unknown_repo,0,4,unknown_class,unparsed
d6c09daad311dce389e374a009ebda749141caf9,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/poetix_octarine_poetix_octarine_com.codepoetics.octarine.records124Impl.code,unknown_repo,0,4,unknown_class,unparsed
56f09608d706263bf3f4103b8a51f2ddb979b455,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/mklemm_jaxb2-rich-contract-plugin_mklemm_jaxb2-rich-contract-plugin_com.kscs.util.plugins.xjc64PropertyUse.code,unknown_repo,0,4,unknown_class,unparsed
3b9c82527001f1fa41f01d30a2caf680350fac8b,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/wso2_product-esb_wso2_product-esb_org.wso2.carbon.esb.mediator.test.enrich47EnrichIntegrationAddSiblingInOutMessageTestCase.code,unknown_repo,1,4,unknown_class,unparsed
279b03ba699cb6df1f077aad712214c60d1bb52d,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/nemerosa_ontrack_nemerosa_ontrack_net.nemerosa.ontrack.client105OTHttpClient.code,unknown_repo,0,4,unknown_class,unparsed
62f4a37581534b2cb8a18a40f8dc7a813160dbfe,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.gui.impl.component.input280QNameIChoiceRenderer.code,unknown_repo,0,4,unknown_class,unparsed
89c2bdc949ed1893e4625d71a493192f6ed9a875,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/aol_simple-react_aol_simple-react_cyclops.instances.control1273ReaderInstances.code,unknown_repo,0,4,unknown_class,unparsed
0c39165e5d4743d67244c5e3136c6fb6aa3fc547,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/marklogic_java-client-api_marklogic_java-client-api_com.marklogic.client.test1351CityWriter.code,unknown_repo,0,4,unknown_class,unparsed
5ff15880b1767d4ada279768ef10881f50bc8eaa,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/mozilla_j2me.js_mozilla_j2me.js_java.lang1488ClassCastException.code,unknown_repo,0,4,unknown_class,unparsed
8cc96b54cf8c822b3ab0bd941a1d3b0d8eec55e1,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Positive/querydsl_querydsl_querydsl_querydsl_com.querydsl.example.sql.repository7UserRepositoryTest.code,unknown_repo,1,4,unknown_class,unparsed
ef18d632e140e5e19399aba5e31e5e38453219d1,/home/opesai/Downloads/CodeSmells/data/training_data_java/FeatureEnvy.7z,FeatureEnvy/Negative/lsds_SEEP_lsds_SEEP_uk.ac.imperial.lsds.seep.comm.serialization.controlhelpers105DistributedScaleOutInfo.code,unknown_repo,0,4,unknown_class,unparsed
