sample_id,split,label,member_name,class_name,class_context_added,token_length,cached_length,is_truncated
d292139008465214c19c4d1be5bf863cd606e405,val,0,FeatureEnvy/Negative/xpqiu_fnlp_xpqiu_fnlp_org.fnlp.ml.classifier.hier.inf73MultiLinearMax.code,unknown_class,False,1300,512,True
ae88070ced0067bea7931d7659096ea12dc1ec0c,train,1,FeatureEnvy/Positive/cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.coprocessor30TestMasterCoprocessorExceptionWithRemove.code,unknown_class,False,1299,512,True
cd7a28603fff0910c510f31960bdb7a5054fbee5,test,0,FeatureEnvy/Negative/freenet_fred_freenet_fred_freenet.support1354ShortBufferTest.code,unknown_class,False,1298,512,True
c16554c272c8b14c23e28abbc748d469014369d7,val,1,FeatureEnvy/Positive/calipho-sib_nextprot-api_calipho-sib_nextprot-api_org.nextprot.api.user.controller25UserProteinListController.code,unknown_class,False,1297,512,True
d33fd6266aff7168734a3df9553a3d45b6584e87,val,0,FeatureEnvy/Negative/AChep_AcDisplay_AChep_AcDisplay_com.achep.base.ui.drawables317TransformationDrawable.code,unknown_class,False,1297,512,True
3014a2dca89098d17340d1645d5d1173a2893451,train,0,FeatureEnvy/Negative/BlueBrain_bluima_BlueBrain_bluima_de.julielab.jules.types1744RelatedArticleList.code,unknown_class,False,1296,512,True
df4b6098f18f9fabfc278d6e5100dcc3f3dca0e7,train,0,FeatureEnvy/Negative/opendaylight_controller_opendaylight_controller_org.opendaylight.controller.cluster.sharding1263CDSShardAccessImpl.code,unknown_class,False,1293,512,True
4bdd391d41f2f7a8241dc4a291537aa16465dd89,train,0,FeatureEnvy/Negative/psaravan_JamsMusicPlayer_psaravan_JamsMusicPlayer_com.jams.music.player.SettingsActivity249SettingsAppearanceFragment.code,unknown_class,False,1293,512,True
348684783361bc1fca3b8ce420dc06473bc0780a,val,0,FeatureEnvy/Negative/iipc_webarchive-commons_iipc_webarchive-commons_org.archive.format.gzip43GZIPFExtraRecord.code,unknown_class,False,1293,512,True
0546f1bc3f485fab88e84b0dbe64f44b4ea226f4,train,0,FeatureEnvy/Negative/mozilla_j2me.js_mozilla_j2me.js_javax.microedition.io1658SocketProtocolPermission.code,unknown_class,False,1290,512,True
3618a880887daf800afc314bea5a272f0352c645,train,0,FeatureEnvy/Negative/openhab_openhab2_openhab_openhab2_org.openhab.binding.tradfri.internal.discovery4893TradfriDiscoveryService.code,unknown_class,False,1290,512,True
23def0fd767a61a2f26db4310d1a04d7f9c60b9d,val,0,FeatureEnvy/Negative/BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.uima.uimafit862StatusCallbackListenerImpl.code,unknown_class,False,1290,512,True
0a236626723488bfb3942ceee58ff9c6554a5f0e,train,0,FeatureEnvy/Negative/apache_incubator-blur_apache_incubator-blur_org.apache.blur.thrift.generated1332fetchRow_argsStandardScheme.code,unknown_class,False,1288,512,True
5f78d329843f8633778c9b896ac13e52ef59279c,train,1,FeatureEnvy/Positive/cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.coprocessor29TestMasterCoprocessorExceptionWithAbort.code,unknown_class,False,1288,512,True
adf8bf6c35a266d188895a67f53fcb7d2e6ea569,train,1,FeatureEnvy/Positive/reds-heig_logisim-evolution_reds-heig_logisim-evolution_com.cburch.logisim.gui.main33StatisticsDialog.code,unknown_class,False,1288,512,True
674b79104bb137cc65f8500941f79b959bd359c9,train,0,FeatureEnvy/Negative/lemonlabs_u2020-mortar_lemonlabs_u2020-mortar_co.lemonlabs.mortar.example.core.util29ScreenConductor.code,unknown_class,False,1287,512,True
e9395d74e82a2b3f3ad6d4838ca83d0a51c76f97,train,0,FeatureEnvy/Negative/247687009_soa_247687009_soa_io.goudai.soa.core.dao.impl13MyBatisDao.code,unknown_class,False,1286,512,True
903c6d8b234fbc7b2b46ee6b460d06463d92355f,test,0,FeatureEnvy/Negative/google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp695J2clConstantHoisterPassTest.code,unknown_class,False,1286,512,True
4352898947894288c79c94e94abccc93b49ac0c8,train,0,FeatureEnvy/Negative/tesis-dynaware_graph-editor_tesis-dynaware_graph-editor_de.tesis.dynaware.grapheditor.core.skins.defaults44DefaultConnectorSkin.code,unknown_class,False,1285,512,True
13589d1404efb3ef2497c534271dcff082b8714f,val,0,FeatureEnvy/Negative/apache_stratos_apache_stratos_org.apache.stratos.mock.iaas.client1126MockIaasApiClient.code,unknown_class,False,1285,512,True
22d8a17240ce6f15bcd9c2532db0e300841213d5,train,0,FeatureEnvy/Negative/lightblue-platform_lightblue-core_lightblue-platform_lightblue-core_com.redhat.lightblue.assoc27ClauseIterator.code,unknown_class,False,1284,512,True
27dc1f33bd655286f4743d0ffbb4725f9ea28d91,val,0,FeatureEnvy/Negative/cping_RipplePower_cping_RipplePower_org.ripple.power.txns.btc2988VersionMessage.code,unknown_class,False,1284,512,True
5201b337ba5dacc42328eedb6f02f30ddce5a57a,train,0,FeatureEnvy/Negative/Instagram_ig-json-parser_Instagram_ig-json-parser_com.instagram.common.json.annotation.processor19TypeData.code,unknown_class,False,1284,512,True
b073c7609ee89a0b26cb9743faf6ae2eacf12b52,train,0,FeatureEnvy/Negative/wso2_product-esb_wso2_product-esb_org.wso2.carbon.esb.proxyservice.test.customProxy607OutSequenceFaultSequenceTestCase.code,unknown_class,False,1283,512,True
4e5b0a14082dd8efbbdec85d4af3da2cb52242f7,train,0,FeatureEnvy/Negative/pietermartin_sqlg_pietermartin_sqlg_org.umlg.sqlg.structure173SqlgProperty.code,unknown_class,False,1283,512,True
43f826fcd7aa4e8f4b8a0d3de0a21809ec14a46c,test,0,FeatureEnvy/Negative/gmantele_taplib_gmantele_taplib_adql.parser58TestUnknownTypes.code,unknown_class,False,1282,512,True
74367858e07c2d50b7fa0eb48665f4bedd55538f,test,0,FeatureEnvy/Negative/apache_curator_apache_curator_org.apache.curator.x.async.details528AsyncCreateBuilderImpl.code,unknown_class,False,1281,512,True
9136388bbe8d92ef9ec81f186dee793aea130bda,val,1,FeatureEnvy/Positive/fhoeben_hsac-fitnesse-fixtures_fhoeben_hsac-fitnesse-fixtures_nl.hsac.fitnesse.fixture.slim2FileFixtureTest.code,unknown_class,False,1280,512,True
a7e9a36e5455f3c3df1b1aa563b2d9fb4960efec,train,0,FeatureEnvy/Negative/openhab_openhab2_openhab_openhab2_org.openhab.binding.miele.internal2728MieleHandlerFactory.code,unknown_class,False,1280,512,True
c69767085cf61b83c26b547df9b2dfc2b92d04bd,val,1,FeatureEnvy/Positive/ReactiveX_RxJava_ReactiveX_RxJava_io.reactivex.rxjava3.observers6SafeObserver.code,unknown_class,False,1276,512,True
89a319868d02d596f8665682f59ad6ef0bdee8d3,val,0,FeatureEnvy/Negative/kaazing_k3po_kaazing_k3po_org.kaazing.k3po.driver.internal.behavior.handler.command137WriteHandlerTest.code,unknown_class,False,1275,512,True
bf1e1ca7a76999af46f3c82b046f3d5bd44049dd,test,0,FeatureEnvy/Negative/mucommander_mucommander_mucommander_mucommander_com.mucommander.ui.action.impl814OpenAction.code,unknown_class,False,1274,512,True
79406ab723627cf663ccb66ac48c69a2e55d1336,train,0,FeatureEnvy/Negative/syncany_syncany_syncany_syncany_org.syncany.tests.integration.scenarios494FileLockedScenarioTest.code,unknown_class,False,1274,512,True
5b7a7dae9eb84d4f4431d06d75e47378866e0748,train,1,FeatureEnvy/Positive/neuroph_master_neuroph_master_org.neuroph.samples.forestCover32GenerateData.code,unknown_class,False,1274,512,True
403399b2469bfda723e7403603d6e8272c91ad69,train,1,FeatureEnvy/Positive/freenet_fred_freenet_fred_freenet.clients.fcp8FCPConnectionOutputHandler.code,unknown_class,False,1274,512,True
d9a0113e1de050de9f0d952f9d27365b9852708e,train,1,FeatureEnvy/Positive/krasa_StringManipulation_krasa_StringManipulation_osmedile.intellij.stringmanip.align0ColumnAligner.code,unknown_class,False,1272,512,True
f3cd28066dc518711789112e10a3280a8f57460e,train,0,FeatureEnvy/Negative/ReactiveX_RxJava_ReactiveX_RxJava_io.reactivex.rxjava3.internal.operators.flowable886ObserveOnConditionalSubscriber.code,unknown_class,False,1272,512,True
0b9162ef35706ddb72d69547d2a3d5c8e9aef8e4,val,0,FeatureEnvy/Negative/jlinn_quartz-redis-jobstore_jlinn_quartz-redis-jobstore_net.joelinn.quartz16StoreCalendarTest.code,unknown_class,False,1270,512,True
80ee809a43c33db579e577181ee4536190095f11,train,0,FeatureEnvy/Negative/kuujo_copycat_kuujo_copycat_io.atomix.utils.concurrent1511AbstractAccumulator.code,unknown_class,False,1270,512,True
9abcc00a1852fa48890ead390b99c383a0fa194b,test,1,FeatureEnvy/Positive/apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.client.editor.content.paragraph34ParagraphRenderer.code,unknown_class,False,1269,512,True
89be8726368dac9f0d6cb444bdf6698a64685a07,test,0,FeatureEnvy/Negative/247687009_soa_247687009_soa_io.goudai.soa.core.holder15SpringContextHolder.code,unknown_class,False,1268,512,True
98cf00089c88d22c97d0ab05616f3dbff7e43482,train,1,FeatureEnvy/Positive/calipho-sib_nextprot-api_calipho-sib_nextprot-api_org.nextprot.api.user.service31UserProteinListServiceTest.code,unknown_class,False,1265,512,True
e6b074589d724bf7f02d693348bd690481f2d507,val,0,FeatureEnvy/Negative/arquillian_arquillian-cube_arquillian_arquillian-cube_org.arquillian.cube.docker.impl.client113CubeSuiteLifecycleController.code,unknown_class,False,1264,512,True
d6af2ab5cd4b19c0b5ff81d1b477bca2efe6bd67,test,1,FeatureEnvy/Positive/amutu_tdw_amutu_tdw_org.apache.hadoop.hive.ql.dataImport13BaseDataExtract.code,unknown_class,False,1264,512,True
a908c1c9cd10bb1cc77faa2419bfbc3d1af2a787,test,1,FeatureEnvy/Positive/apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.model.adt.docbased71DocumentBasedBooleanTest.code,unknown_class,False,1264,512,True
ba4622ec560f20528e70868172f52e9de7516c61,train,0,FeatureEnvy/Negative/benhysell_V.FlyoutTest_benhysell_V.FlyoutTest_android.support.v4.net163TrafficStatsCompat.code,unknown_class,False,1262,512,True
209cb87e2208f7c7966e490b49d526f7a82dd33f,train,0,FeatureEnvy/Negative/BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.uima.xml.testcase1428ObjectFactory.code,unknown_class,False,1262,512,True
7d5ebe4c30dabb88bc80801bebd1c23c1233b5a0,train,0,FeatureEnvy/Negative/naver_pinpoint_naver_pinpoint_com.navercorp.pinpoint.bootstrap.plugin.request430ServletRequestListenerInterceptorHelper.code,unknown_class,False,1262,512,True
77e85187fb68673fb784a4f1f1f47545c8249b05,train,0,FeatureEnvy/Negative/twitter_cloudhopper-commons_twitter_cloudhopper-commons_com.cloudhopper.commons.xbean300XmlBeanConcreteTypeTest.code,unknown_class,False,1261,512,True
11c86f7ae0f26dc91958ef689eb5d67a7fa191af,train,0,FeatureEnvy/Negative/addthis_hydra_addthis_hydra_com.addthis.hydra.data.tree.prop463LCValue.code,unknown_class,False,1260,512,True
aeb97c78bca10e07e29d8181a27f8c537a558900,test,0,FeatureEnvy/Negative/rancherio_cattle_rancherio_cattle_io.cattle.platform.docker.machine.launch726AuthServiceLauncher.code,unknown_class,False,1259,512,True
c595755b582cdc906f05253a242058642f876f54,train,0,FeatureEnvy/Negative/HubSpot_jinjava_HubSpot_jinjava_com.hubspot.jinjava.el42ExpressionResolver.code,unknown_class,False,1258,512,True
9ff223ae2be05495823553be8ca0c03b1d7fb527,train,0,FeatureEnvy/Negative/cping_RipplePower_cping_RipplePower_com.ripple.client.subscriptions.ledger258PendingLedgers.code,unknown_class,False,1258,512,True
872c50cccd798bff0e1aca4255f786521f913f03,test,0,FeatureEnvy/Negative/cping_RipplePower_cping_RipplePower_org.jdesktop.layout543AutopaddingSpring.code,unknown_class,False,1257,512,True
982e51b3cffff7ef286383d2ecc725a80c4e8b4b,train,0,FeatureEnvy/Negative/arquillian_arquillian-cube_arquillian_arquillian-cube_org.arquillian.cube.servlet731PingPongIT.code,unknown_class,False,1256,512,True
0ffb2ac4bde10dddc44830664b24a76e02492333,test,0,FeatureEnvy/Negative/pushtorefresh_bamboo-storage_pushtorefresh_bamboo-storage_com.pushtorefresh.storio3.contentresolver.operations.put234PutContentValuesStub.code,unknown_class,False,1255,512,True
bf60eac51aa3373d8cbae990e28cf982c7461342,train,0,FeatureEnvy/Negative/smartparam_smartparam_smartparam_smartparam_org.smartparam.repository.jdbc.dao434SimpleJdbcRepository.code,unknown_class,False,1254,512,True
574112f016fb4430ae3abf56a2fd49e35cf08c79,train,1,FeatureEnvy/Positive/amutu_tdw_amutu_tdw_org.apache.hadoop.hive.ql.exec16JoinOperator.code,unknown_class,False,1253,512,True
200ba8a2f91a2f5469c40fd0c311d906430b1930,train,0,FeatureEnvy/Negative/imagej_imagej-ops_imagej_imagej-ops_net.imagej.ops.slice819SlicesII.code,unknown_class,False,1252,512,True
dc83bc6fbd7ceba0a030c3f6bd8fc7c4540f1cd0,train,1,FeatureEnvy/Positive/aol_simple-react_aol_simple-react_cyclops.data.tuple28Tuple6Test.code,unknown_class,False,1252,512,True
e53654653bf4473af38df40bd3a836f7cf091672,train,1,FeatureEnvy/Positive/sriharshachilakapati_SilenceEngine_sriharshachilakapati_SilenceEngine_com.shc.silenceengine.scene.tiled.renderers9TmxMapRenderer.code,unknown_class,False,1251,512,True
6d0105ed8a630b76703a864e8be9eed9e31abd81,train,0,FeatureEnvy/Negative/igniterealtime_Openfire_igniterealtime_Openfire_org.jivesoftware.openfire.handler359IQvCardHandler.code,unknown_class,False,1251,512,True
3351ecf4a61a7e124c295462f740bfd7ee7cf88a,test,0,FeatureEnvy/Negative/rapidminer_rapidminer_rapidminer_rapidminer_com.rapidminer.operator.features.construction1743ExampleSetBasedSelectionCrossover.code,unknown_class,False,1250,512,True
d1f86234d125c8121a52f38d30fa61f2d93a50c1,train,0,FeatureEnvy/Negative/allanbank_mongodb-async-driver_allanbank_mongodb-async-driver_com.allanbank.mongodb.client.metrics444AbstractMetricsTest.code,unknown_class,False,1250,512,True
141c5ede05660da0736657fb9c40689406ec2a30,train,1,FeatureEnvy/Positive/mobile-event-processing_Asper_mobile-event-processing_Asper_com.espertech.esper.collection10TestTimeWindow.code,unknown_class,False,1249,512,True
6f6d18776c00d277f033ba6daeae6ead760c817d,train,0,FeatureEnvy/Negative/roboconf_roboconf-platform_roboconf_roboconf-platform_net.roboconf.dm.management339ManagedApplication.code,unknown_class,False,1249,512,True
779afe22d7ecbaa5ef818e82fcbfac21cf3cd38a,train,0,FeatureEnvy/Negative/semanticvectors_semanticvectors_semanticvectors_semanticvectors_pitt.search.semanticvectors.utils119MatrixUtils.code,unknown_class,False,1249,512,True
778837b38c2dc676f36500d005fbc47e5b28a1d4,train,1,FeatureEnvy/Positive/jmockit_jmockit1_jmockit_jmockit1_mockit10ObjectOverridesTest.code,unknown_class,False,1248,512,True
0dd21b0b71f7fedd621561484c0bba1564ebf11a,train,0,FeatureEnvy/Negative/google_guava_google_guava_com.google.common.collect1359TreeTraverserTest.code,unknown_class,False,1248,512,True
acc97ec0933a41dfdb3bd0e6bc82f91d949d1be2,val,0,FeatureEnvy/Negative/apache_tajo_apache_tajo_org.apache.tajo.storage.thirdparty.orc2011TimestampTreeReader.code,unknown_class,False,1248,512,True
f08395a5a608f791780ceedaba74af747b4811bb,train,1,FeatureEnvy/Positive/apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.client.doodad.experimental.htmltemplate28CajolerFacade.code,unknown_class,False,1248,512,True
cf473d3d9293791bfff212111d22038d18a10094,train,0,FeatureEnvy/Negative/ReactiveX_RxNetty_ReactiveX_RxNetty_io.reactivex.netty.channel10BytesWriteInterceptor.code,unknown_class,False,1248,512,True
10e8a6b4ae38f6581a89e32cc1f3d0f903019ee6,test,0,FeatureEnvy/Negative/benhysell_V.FlyoutTest_benhysell_V.FlyoutTest_android.support.v4.content109CursorLoader.code,unknown_class,False,1247,512,True
06c92ad0a70bfa935c512466a70c05b7da184027,train,0,FeatureEnvy/Negative/cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.jcajce.provider.asymmetric.dh1641KeyAgreementSpi.code,unknown_class,False,1247,512,True
d3a1d17b477cb6818fd13bbb61fa23a10a109908,val,0,FeatureEnvy/Negative/sword-org_wechat4j_sword-org_wechat4j_org.sword.wechat4j.pay45PayTest.code,unknown_class,False,1246,512,True
bd70e3efb477dd94fe9bf3acd0b62b40cb99c27f,train,0,FeatureEnvy/Negative/jenkinsci_acceptance-test-harness_jenkinsci_acceptance-test-harness_org.jenkinsci.test.acceptance.plugins.ldap254LdapEnv.code,unknown_class,False,1246,512,True
f30cac3b7d7f1dd3a02803e86fb713f33050345e,train,0,FeatureEnvy/Negative/exxeleron_qJava_exxeleron_qJava_com.exxeleron.qjava20ByteOutputStream.code,unknown_class,False,1246,512,True
48feacecaecb168a2b7b02755811a7ceed212d90,test,0,FeatureEnvy/Negative/chaupal_jxse_chaupal_jxse_net.jxta.impl.endpoint.netty438FakeEndpointService.code,unknown_class,False,1246,512,True
87d66371f291dfc47949cce03e2874807622d3d8,train,0,FeatureEnvy/Negative/FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic1ConfigurationProperties.code,unknown_class,False,1245,512,True
58e3e90d2e7053b8cffe634eb384b119b880fdb1,train,1,FeatureEnvy/Positive/freenet_fred_freenet_fred_freenet.clients.fcp7FCPConnectionInputHandler.code,unknown_class,False,1244,512,True
62acd5409c343c3031bbea0b38194a7570c67625,val,1,FeatureEnvy/Positive/cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.master55TestMaster.code,unknown_class,False,1243,512,True
41a65a7da8b7d6c48548ff9ff2eaccd405470f0c,train,0,FeatureEnvy/Negative/SkymindIO_nd4j_SkymindIO_nd4j_org.nd4j.linalg.api.ops.impl.shape637Reshape.code,unknown_class,False,1242,512,True
d1da6c363ce6978b7d4bfc4ab5f4c751ea1abb32,train,0,FeatureEnvy/Negative/magarena_magarena_magarena_magarena_magic.ui.widget.deck.legality1247FormatsLegalityPanel.code,unknown_class,False,1241,512,True
643f0a06a73cf25b14d5ae1dc7eff062b6c279c2,train,0,FeatureEnvy/Negative/xtreemfs_babudb_xtreemfs_babudb_org.xtreemfs.babudb.sandbox218LSMTreePerformanceTest.code,unknown_class,False,1241,512,True
c20f32b5fbafc1552620589da07e9f97b97d4d84,train,0,FeatureEnvy/Negative/SpongePowered_Sponge_SpongePowered_Sponge_org.spongepowered.launch.gui2LaunchInfoPanel.code,unknown_class,False,1240,512,True
90f2f4494383e81d6ceb66fd5b8c29d0a3ac460e,train,1,FeatureEnvy/Positive/rapidminer_rapidminer_rapidminer_rapidminer_com.rapidminer.operator.io49GNUPlotOperator.code,unknown_class,False,1239,512,True
4cce66846f7eb8db9add77cf2285e77c04b33a7c,train,0,FeatureEnvy/Negative/apache_incubator-tamaya_apache_incubator-tamaya_org.apache.tamaya.core.internal38CoreConfigurationTest.code,unknown_class,False,1239,512,True
66617c4bd1aebded0822488e592c13007e27f4b3,train,0,FeatureEnvy/Negative/Putnami_putnami-web-toolkit_Putnami_putnami-web-toolkit_fr.putnami.pwt.sample.web.client.view.addressbook747AddressBookView.code,unknown_class,False,1239,512,True
ad2f19b53956d5709c3d968126be6a243eac472c,train,0,FeatureEnvy/Negative/apache_olingo-odata4_apache_olingo-odata4_org.apache.olingo.ext.proxy.utils841ClassUtils.code,unknown_class,False,1238,512,True
2fe88f833dbd80a2710dfaed010063cb6fcc5eca,test,0,FeatureEnvy/Negative/apache_curator_apache_curator_org.apache.curator.x.async.details536AsyncRemoveWatchesBuilderImpl.code,unknown_class,False,1238,512,True
f3e675a023800224dd5013e927b252e69df80a8d,train,1,FeatureEnvy/Positive/linkedin_gobblin_linkedin_gobblin_org.apache.gobblin.kafka.writer10Kafka08DataWriterIntegrationTest.code,unknown_class,False,1238,512,True
cc7fcf365322903007a15263b7079806c0db26c3,train,0,FeatureEnvy/Negative/ceskaexpedice_kramerius_ceskaexpedice_kramerius_cz.incad.Kramerius.views.rights1147DisplayRightView.code,unknown_class,False,1238,512,True
631843ba51964aa1ae796112b24ff21ab5c0adc5,test,1,FeatureEnvy/Positive/mini2Dx_mini2Dx_mini2Dx_mini2Dx_com.badlogic.gdx.backends.lwjgl.audio0Mini2DxOpenALSound.code,unknown_class,False,1237,512,True
f132366d8e3110dc5521254cc1fa96e6181dcebb,train,1,FeatureEnvy/Positive/xmlunit_xmlunit_xmlunit_xmlunit_org.xmlunit.assertj12XmlAssertValidationTest.code,unknown_class,False,1237,512,True
3f386092a704a462f5f09431f914bd188bad4299,val,0,FeatureEnvy/Negative/jhauswald_sirius_jhauswald_sirius_info.ephyra.questionanalysis.atype.classifier123Rule.code,unknown_class,False,1237,512,True
c6a1b441db1c0894ef489dbf6986acf2ac05996e,train,0,FeatureEnvy/Negative/ethereum_ethereumj_ethereum_ethereumj_org.ethereum.net.swarm647TrieNode.code,unknown_class,False,1234,512,True
7d6b183243ff5d28ab50dc72a8f10346754e59b5,test,0,FeatureEnvy/Negative/filoghost_HolographicDisplays_filoghost_HolographicDisplays_com.gmail.filoghost.holographicdisplays.nms.v1_13_R2130EntityNMSItem.code,R213,True,1233,512,True
4dd651965713277f0f9b9b532b0d6cfe900a0293,train,0,FeatureEnvy/Negative/mobile-event-processing_Asper_mobile-event-processing_Asper_com.espertech.esper.epl.view2607OutputConditionPolledExpression.code,unknown_class,False,1232,512,True
8abfbc6f39fd551039a5b7e22507e6bd6f355d4b,train,0,FeatureEnvy/Negative/ReactiveX_RxJava_ReactiveX_RxJava_io.reactivex.rxjava3.observable2177ObservableSubscriberTest.code,unknown_class,False,1232,512,True
4860586b1de01673fdd5c168e7d79b66187641d9,test,1,FeatureEnvy/Positive/wso2_product-esb_wso2_product-esb_org.wso2.carbon.esb.mediator.test.send64SendIntegrationDefaultSequenceTestCase.code,unknown_class,False,1232,512,True
d78591a80937057c8fcb87151b4d922d024cd29a,train,0,FeatureEnvy/Negative/freenet_plugin-Freetalk_freenet_plugin-Freetalk_plugins.Freetalk.WoT149WoTMessage.code,unknown_class,False,1230,512,True
be3261cf4f2d8fb8c9a748c6c10d6ea53ea786e2,train,1,FeatureEnvy/Positive/CorfuDB_CorfuDB_CorfuDB_CorfuDB_org.corfudb.infrastructure1BaseServer.code,unknown_class,False,1230,512,True
fb9d544ad5c264a6724f2ee4efc843c9dcee4164,test,1,FeatureEnvy/Positive/psaravan_JamsMusicPlayer_psaravan_JamsMusicPlayer_com.jams.music.player.AsyncTasks1AsyncUpdateBlurredWidgetTask.code,unknown_class,False,1229,512,True
0c1b9cbb4eb7ad23a43f74e2479d0fb2346c9fb6,train,0,FeatureEnvy/Negative/GluuFederation_oxAuth_GluuFederation_oxAuth_org.gluu.oxauth.model.jwt452JwtClaims.code,unknown_class,False,1228,512,True
1eb72e039f37f93cca9add9202e6315df14e45a3,train,1,FeatureEnvy/Positive/ReactiveX_RxNetty_ReactiveX_RxNetty_io.reactivex.netty.protocol.tcp.client21PoolingWithRealChannelTest.code,unknown_class,False,1228,512,True
1da20c03940c3f24afcd440849324d5d3e78b0b0,train,0,FeatureEnvy/Negative/google_guava_google_guava_com.google.thirdparty.publicsuffix3370TrieParser.code,unknown_class,False,1228,512,True
13ce6d15c0ac25f1f8c71289364e10a4d8bb78cc,train,0,FeatureEnvy/Negative/OryxProject_oryx_OryxProject_oryx_com.cloudera.oryx.app.speed.als240ALSSpeedModel.code,unknown_class,False,1226,512,True
c62ffd5e04cd2b76fd98adba26cca5e195a425f0,train,0,FeatureEnvy/Negative/google_guava_google_guava_com.google.common.collect939MapDifferenceImpl.code,unknown_class,False,1226,512,True
41c0f35699d9bc881cf1d6c5844b15de1c836ea6,train,0,FeatureEnvy/Negative/cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.protobuf.generated1698GetOrBuilder.code,unknown_class,False,1225,512,True
2ae1a0676adf349360e33aaff833440fddd3b619,train,0,FeatureEnvy/Negative/radcortez_wow-auctions_radcortez_wow-auctions_com.radcortez.wow.auctions.batch1JobTest.code,unknown_class,False,1223,512,True
23f387150c4105b6a505b067f9acd45ff8248a29,val,0,FeatureEnvy/Negative/apache_curator_apache_curator_org.apache.curator.framework.recipes.queue376DistributedPriorityQueue.code,unknown_class,False,1223,512,True
1af5805fb95cac5ed2ac03c7b5d7a4b2ffe47f46,train,0,FeatureEnvy/Negative/igniterealtime_Openfire_igniterealtime_Openfire_org.jivesoftware.admin24LoginLimitManager.code,unknown_class,False,1222,512,True
e68f713a11433498ae14ae7ee210ee87844ab8c5,train,0,FeatureEnvy/Negative/whois-server-list_public-suffix-list_whois-server-list_public-suffix-list_de.malkusch.whoisServerList.publicSuffixList4PublicSuffixList.code,unknown_class,False,1222,512,True
c997ed5209eff69b6ab0ea589e3266ce8164a70d,train,1,FeatureEnvy/Positive/mini2Dx_mini2Dx_mini2Dx_mini2Dx_org.mini2Dx.core.collections5ShortMapTest.code,unknown_class,False,1222,512,True
be8eec45cf7883ae03182630208dec44fe38f3fa,train,0,FeatureEnvy/Negative/caskdata_cdap_caskdata_cdap_io.cdap.cdap.runtime.spi.provisioner4879Provisioner.code,unknown_class,False,1221,512,True
47aff00bd508c94af559539e03f6a18339ba161c,val,0,FeatureEnvy/Negative/OryxProject_oryx_OryxProject_oryx_com.cloudera.oryx.ml.param392HyperParamsTest.code,unknown_class,False,1221,512,True
bade10df0297db08a5f14a695258ede41af4fda7,train,0,FeatureEnvy/Negative/remibantos_jeeshop_remibantos_jeeshop_org.rembx.jeeshop.catalog.model25SKU.code,unknown_class,False,1220,512,True
48091efd4c5930a695e4f1be8001f205ed1a92d0,train,1,FeatureEnvy/Positive/acciente_oacc-core_acciente_oacc-core_com.acciente.oacc.encryptor1TransitioningPasswordEncryptorTest.code,unknown_class,False,1218,512,True
a0eb7204f05ff16b190c451894b3811bdd10f6c9,train,0,FeatureEnvy/Negative/freenet_plugin-Freetalk_freenet_plugin-Freetalk_plugins.Freetalk.WoT165WoTOwnIdentity.code,unknown_class,False,1217,512,True
ae14d232bbfdfda74c06edbf4312aa617c8f1907,train,0,FeatureEnvy/Negative/openhab_openhab2_openhab_openhab2_org.openhab.binding.rfxcom.internal.messages4071RFXComTemperatureHumidityMessage.code,unknown_class,False,1217,512,True
b2419a7ed69c732ca11434fef076964cd57ed55e,train,1,FeatureEnvy/Positive/tootedom_related_tootedom_related_org.greencheek.related.searching.responseprocessing.resultsconverter4FrequentlyRelatedSearchResultsConverterTest.code,unknown_class,False,1216,512,True
4835efdc1a0dd3bc14228788ffc547f4b349010c,train,1,FeatureEnvy/Positive/TestFX_TestFX_TestFX_TestFX_org.testfx.service.adapter.impl5AwtRobotAdapterTest.code,unknown_class,False,1215,512,True
af56b1444424f48bd8bac6d011bf045b2c923508,test,0,FeatureEnvy/Negative/amutu_tdw_amutu_tdw_(default package)35TestColumnStorageOutputFormat.code,unknown_class,False,1214,512,True
49e7b1287917de46c3e69a4fa41dff2712e6fe68,val,0,FeatureEnvy/Negative/forge_roaster_forge_roaster_org.jboss.forge.roaster.model.source132MethodSource.code,unknown_class,False,1213,512,True
7586a1fae4737abe9bc99e1d3b721d11aa65ea77,train,0,FeatureEnvy/Negative/dswarm_dswarm_dswarm_dswarm_org.dswarm.controller.resources.resource123LookupResource.code,unknown_class,False,1213,512,True
78f4f4d93c418a3a6e8d57aa8b9548fe8cfb2790,test,0,FeatureEnvy/Negative/apache_curator_apache_curator_org.apache.curator.framework.recipes.shared407SharedCount.code,unknown_class,False,1212,512,True
